transaction_id,user_id,date,transaction_type,category,amount,payment_mode,location,notes,user_transaction_frequency,user_total_spending,user_avg_transaction,user_expense_ratio,year,month,day_of_week,is_weekend,amount_category
T02895,U115,2020-01-05,Expense,Rent,426.0,Bank Transfer,Ahmedabad,Uber to office,92,951395.0,10341.25,0.8369565217391305,2020.0,1.0,6.0,1,Medium
T13754,U138,2020-05-11,Expense,Foood,2977.0,Bank Transfer,Ahmedabad,,72,458637.0,6369.958333333333,0.8888888888888888,2020.0,5.0,0.0,0,Very Large
T04245,U011,2022-03-03,Expense,Food,1114.0,UPI,Kolkata,Grocery shopping late,78,1729697.0,22175.602564102563,0.8461538461538461,2022.0,3.0,3.0,0,Very Large
T07130,U186,2019-09-24,Expense,Rent,5393.0,Card,Delhi,Salary,81,1580104.0,19507.456790123455,0.8888888888888888,2019.0,9.0,1.0,0,Extreme
T04518,U151,2020-05-02,Expense,Rent,47.0,Cash,Lucknow,,73,713319.0,9771.493150684932,0.8356164383561644,2020.0,5.0,5.0,1,Small
T09118,U025,2020-03-28,Expense,Utilities,348.0,Cash,Kolkata,Doctor visit,82,1797717.0,21923.378048780487,0.8536585365853658,2020.0,3.0,5.0,1,Medium
T08280,U060,2020-06-05,Expense,Travel,250.0,Bank Transfer,Jaipur,Netflix subscription,80,756267.0,9453.3375,0.85,2020.0,6.0,4.0,0,Medium
T11148,U152,2020-06-18,Expense,Food,771.0,Card,Kolkata,Paid electricity bill,69,1485361.0,21526.971014492752,0.8695652173913043,2020.0,6.0,3.0,0,Large
T05090,U187,2020-12-12,Expense,Entertainment,1719.0,Cash,Kolkata,UzmHToopb5nP,77,726878.0,9439.974025974027,0.8571428571428571,2020.0,12.0,5.0,1,Very Large
T06178,U160,2021-06-20,Expense,Foood,283.0,Bank Transfer,Bengaluru,Dinner at resto,85,1668734.0,19632.164705882355,0.8705882352941177,2021.0,6.0,6.0,1,Medium
T00442,U004,2022-11-22,Expense,Entertainment,641.0,Bank Transfer,,Netflix subscription,61,590155.0,9674.672131147541,0.8524590163934426,2022.0,11.0,1.0,0,Large
T09376,U101,2021-08-04,Expense,Entertainment,4476.0,UPI,Ahmedabad,HUYj2sEE,87,779929.0,8964.701149425287,0.8620689655172413,2021.0,8.0,2.0,0,Very Large
T13780,U156,2020-05-01,Expense,Utilities,515.0,Bank Transfer,BENGALURU,Netflix subscription via app,77,651689.0,8463.493506493507,0.8571428571428571,2020.0,5.0,4.0,0,Large
T08956,U068,2019-10-21,Expense,Travel,2386.0,Bank Transfer,Mumbai,Netflix subscription cash,81,706998.0,8728.37037037037,0.8765432098765432,2019.0,10.0,0.0,0,Very Large
T04594,U069,2022-11-30,Expense,Others,1371.0,Card,Mumbai,Salary,83,1082186.0,13038.385542168675,0.7951807228915663,2022.0,11.0,2.0,0,Very Large
T10584,U015,2021-03-08,Expense,Savings,71.0,Bank Transfer,Lucknow,tsrtyq2yKjvG,81,715152.0,8829.037037037036,0.8641975308641975,2021.0,3.0,0.0,0,Small
T10086,U072,2019-10-10,Expense,Food,32.0,Card,Lucknow,Doctor visit,74,1269815.0,17159.662162162163,0.7027027027027027,2019.0,10.0,3.0,0,Small
T06892,U058,2020-11-05,Expense,Savings,132.0,Cash,Bengaluru,,75,755303.0,10070.706666666667,0.84,2020.0,11.0,3.0,0,Medium
T12907,U080,2019-11-27,Expense,Rent,797.0,Bank Transfer,Jaipur,Course fee ,95,704475.0,7415.526315789473,0.8947368421052632,2019.0,11.0,2.0,0,Large
T12300,U009,2019-02-20,Expense,Food,301.0,UPI,Pune,Uber to office,86,650503.0,7563.988372093023,0.8837209302325582,2019.0,2.0,2.0,0,Medium
T04072,U097,2022-12-29,Expense,Rent,359.0,Cash,,Uber to office,80,998783.0,12484.7875,0.8125,2022.0,12.0,3.0,0,Medium
T00090,U002,2020-08-13,Income,Salary,72897.0,UPI,Kolkata,Uber to office,88,2242735.0,25485.625,0.7727272727272727,2020.0,8.0,3.0,0,Extreme
T08266,U139,2019-01-07,Expense,Savings,251.0,Cash,Chennai,Grocery shopping,92,427525.0,4647.010869565217,0.9239130434782609,2019.0,1.0,0.0,0,Medium
T08051,U102,2021-02-24,Expense,Travel,1105.0,Bank Transfer,Ahmedabad,Course fee via app,90,784530.0,8717.0,0.8666666666666667,2021.0,2.0,2.0,0,Very Large
T01804,U101,2021-05-18,Expense,Food,77.0,Cash,Bengaluru,Salary via app,87,779929.0,8964.701149425287,0.8620689655172413,2021.0,5.0,1.0,0,Small
T05921,U150,2021-07-03,Expense,Foood,114.0,UPI,Lucknow,Gift,84,1827844.0,21760.04761904762,0.8452380952380952,2021.0,7.0,5.0,1,Medium
T01011,U168,2022-09-13,Expense,Rent,23.0,Bank Transfer,Jaipur,,76,996864.0,13116.631578947368,0.8026315789473685,2022.0,9.0,1.0,0,Small
T14354,U086,2022-07-09,Expense,Travel,1490.0,Bank Transfer,mumbai,Salary,92,773273.0,8405.141304347826,0.8695652173913043,2022.0,7.0,5.0,1,Very Large
T12980,U015,2020-01-27,Income,Other Income,75263.0,Bank Transfer,Bengaluru,Salary,81,715152.0,8829.037037037036,0.8641975308641975,2020.0,1.0,0.0,0,Extreme
T06182,U132,2020-11-14,Expense,Travel,253.0,Bank Transfer,Ahmedabad,Salary,53,834305.0,15741.603773584906,0.7547169811320755,2020.0,11.0,5.0,1,Medium
T10330,U105,2020-12-12,Expense,Rent,620.0,Bank Transfer,delhi,gJmVaRl6,73,644969.0,8835.191780821919,0.8767123287671232,2020.0,12.0,5.0,1,Large
T06096,U027,2022-09-04,Expense,Utillities,529.0,Cash,Bengaluru,Monthly rent,81,1022708.0,12626.024691358025,0.8024691358024691,2022.0,9.0,6.0,1,Large
T14235,U123,2020-11-26,Expense,Rent,434.0,Cash,Bengaluru,Gift,80,1173832.0,14672.9,0.75,2020.0,11.0,3.0,0,Medium
T06137,U095,2019-01-28,Expense,Food,176.0,UPI,Delhi,Paid electricity bill,71,423895.0,5970.352112676056,0.9154929577464789,2019.0,1.0,0.0,0,Medium
T09923,U073,2021-06-11,Expense,Savings,54.0,UPI,Delhi,Gift,93,1064939.0,11450.956989247312,0.7956989247311828,2021.0,6.0,4.0,0,Small
T11582,U139,2022-01-29,Expense,aSvings,631.0,Cash,Hyderabad,Gift,92,427525.0,4647.010869565217,0.9239130434782609,2022.0,1.0,5.0,1,Large
T07062,U119,2020-05-29,Income,Salary,79053.0,Cash,Hyderabad,Netflix subscription ,82,1763193.0,21502.353658536584,0.8536585365853658,2020.0,5.0,4.0,0,Extreme
T10027,U096,2020-09-26,Expense,Others,637.0,UPI,Delhi,Course fee via app,86,1624095.0,18884.825581395347,0.8953488372093024,2020.0,9.0,5.0,1,Large
T06216,U138,2022-03-06,Expense,Rent,2262.0,Card,JAIPUR,w29xWlBNIwy5U,72,458637.0,6369.958333333333,0.8888888888888888,2022.0,3.0,6.0,1,Very Large
T05238,U108,2021-11-05,Expense,Health,742.0,Bank Transfer,Jaipur,Course fee,82,1135546.0,13848.121951219513,0.7926829268292683,2021.0,11.0,4.0,0,Large
T12801,U036,2022-04-05,Expense,Entertainment,216.0,Cash,Jaipur,Course fee late,84,719571.0,8566.32142857143,0.8571428571428571,2022.0,4.0,1.0,0,Medium
T03201,U044,2020-02-18,Expense,Entertainment,476.0,Cash,Pune,Paid electricity bill,89,838174.0,9417.685393258427,0.8651685393258427,2020.0,2.0,1.0,0,Medium
T09406,U069,2022-06-28,Expense,Education,197.0,Bank Transfer,Delhi,Netflix subscription late,83,1082186.0,13038.385542168675,0.7951807228915663,2022.0,6.0,1.0,0,Medium
T06173,U083,2020-01-03,Expense,Others,444.0,Cash,Kolkata,Netflix subscription ,90,779020.0,8655.777777777777,0.8555555555555555,2020.0,1.0,4.0,0,Medium
T07794,U100,2022-03-14,Income,Salary,98685.0,Cash,Bengaluru,Monthly rent cash,83,1736496.0,20921.63855421687,0.8674698795180723,2022.0,3.0,0.0,0,Extreme
T12142,U020,2019-08-18,Expense,Food,424.0,Card,Pune,Monthly rent,101,1108349.0,10973.752475247526,0.8316831683168316,2019.0,8.0,6.0,1,Medium
T10405,U114,2021-12-13,Expense,Entertainment,998.0,Card,Mumbai,Paid electricity bill ,91,774665.0,8512.802197802197,0.8681318681318682,2021.0,12.0,0.0,0,Large
T10851,U123,2020-01-17,Expense,Rent,1107.0,UPI,Ahmedabad,,80,1173832.0,14672.9,0.75,2020.0,1.0,4.0,0,Very Large
T10217,U092,2019-05-02,Expense,Food,64.0,Card,Lucknow,Gift late,75,1581118.0,21081.573333333334,0.88,2019.0,5.0,3.0,0,Small
T04954,U184,2020-11-22,Expense,Food,645.0,UPI,Chennai,,80,913167.0,11414.5875,0.825,2020.0,11.0,6.0,1,Large
T01230,U121,2019-04-14,Expense,Rent,1231.0,Cash,Kolkata,Uber to office late,81,697855.0,8615.493827160493,0.8641975308641975,2019.0,4.0,6.0,1,Very Large
T03636,U107,2019-03-03,Expense,Food,564.0,Bank Transfer,,Dinner at resto cash,76,1663482.0,21887.92105263158,0.868421052631579,2019.0,3.0,6.0,1,Large
T06752,U084,2019-09-04,Expense,Food,50.0,Card,LUCKNOW,,83,559797.0,6744.542168674699,0.9036144578313253,2019.0,9.0,2.0,0,Small
T02927,U088,2022-12-01,Income,Other Income,68902.0,Card,Hyderabad,Grocery shopping,84,1048301.0,12479.77380952381,0.7976190476190477,2022.0,12.0,3.0,0,Extreme
T03740,U175,2020-07-03,Expense,,650.0,Cash,Jaipur,Doctor visit,91,927811.0,10195.725274725275,0.8681318681318682,2020.0,7.0,4.0,0,Large
T14787,U103,2020-07-23,Expense,Food,357.0,Cash,Delhi,Paid electricity bill,89,980664.0,11018.696629213484,0.8314606741573034,2020.0,7.0,3.0,0,Medium
T05918,U128,2020-11-17,Expense,Food,1148.0,Cash,Ahmedabad,Monthly rent,92,784759.0,8529.989130434782,0.8586956521739131,2020.0,11.0,1.0,0,Very Large
T02183,U068,2021-07-06,Expense,Food,543.0,UPI,Jaipur,Uber to office,81,706998.0,8728.37037037037,0.8765432098765432,2021.0,7.0,1.0,0,Large
T00484,U140,2021-07-26,Expense,Food,283.0,Cash,Ahmedabad,Uber to office late,76,770423.0,10137.144736842105,0.8552631578947368,2021.0,7.0,0.0,0,Medium
T04314,U192,2021-05-30,Income,Salary,72113.0,Cash,Kolkata,Monthly rent,91,964637.0,10600.406593406593,0.8351648351648352,2021.0,5.0,6.0,1,Extreme
T12288,U022,2020-07-22,Expense,Rent,3630.0,Bank Transfer,Kolkata,Salary late,70,828855.0,11840.785714285714,0.7857142857142857,2020.0,7.0,2.0,0,Very Large
T12081,U059,2022-07-07,Expense,Travel,142.0,Cash,Lucknow,Grocery shopping,83,1297225.0,15629.216867469879,0.9518072289156626,2022.0,7.0,3.0,0,Medium
T06857,U135,2020-12-06,Expense,Food,337.0,Cash,Kolkata,Monthly rent via app,76,663782.0,8733.973684210527,0.8421052631578947,2020.0,12.0,6.0,1,Medium
T13569,U144,2022-12-21,Expense,Savings,114.0,Bank Transfer,Hyderabad,Course fee,79,2250009.0,28481.12658227848,0.759493670886076,2022.0,12.0,2.0,0,Medium
T03731,U178,2019-10-11,Expense,Rent,793.0,UPI,Lucknow,aYWd9Xf1inbtXInCG2,77,609876.0,7920.467532467533,0.8701298701298701,2019.0,10.0,4.0,0,Large
T11772,U152,2019-08-08,Expense,Food,145.0,Cash,Kolkata,Salary ,69,1485361.0,21526.971014492752,0.8695652173913043,2019.0,8.0,3.0,0,Medium
T14878,U058,2021-11-23,Expense,Rent,703.0,Card,Pune,Grocery shopping,75,755303.0,10070.706666666667,0.84,2021.0,11.0,1.0,0,Large
T10994,U035,2020-03-09,Expense,Rent,820.0,Cash,Chennai,Dinner at resto,92,695941.0,7564.576086956522,0.8804347826086957,2020.0,3.0,0.0,0,Large
T02996,U011,2019-11-27,Expense,Utilities,198.0,Card,delhi,Netflix subscription ,78,1729697.0,22175.602564102563,0.8461538461538461,2019.0,11.0,2.0,0,Medium
T10528,U003,2021-07-16,Income,Bonus,61898.0,Bank Transfer,Hyderabad,Monthly rent,84,1097724.0,13068.142857142857,0.7976190476190477,2021.0,7.0,4.0,0,Extreme
T05377,U112,2019-11-18,Expense,Food,124.0,Unknown,Ahmedabad,Course fee,81,1724906.0,21295.135802469136,0.8518518518518519,2019.0,11.0,0.0,0,Medium
T00846,U005,2019-02-12,Expense,Rent,87.0,Bank Transfer,Lucknow,,79,761948.0,9644.911392405063,0.8607594936708861,2019.0,2.0,1.0,0,Small
T06807,U116,2022-12-19,Expense,Food,6444.0,Cash,delhi,Netflix subscription ,75,804374.0,10724.986666666666,0.8266666666666667,2022.0,12.0,0.0,0,Extreme
T06901,U118,2019-11-04,Expense,Utilities,257.0,Card,Mumbai,Paid electricity bill via app,88,829814.0,9429.704545454546,0.8522727272727273,2019.0,11.0,0.0,0,Medium
T01784,U031,2022-10-18,Expense,Food,419.0,Card,Pune,Netflix subscription,88,763011.0,8670.579545454546,0.875,2022.0,10.0,1.0,0,Medium
T08936,U123,2020-03-26,Income,Bonus,60263.0,Bank Transfer,Lucknow,Dinner at resto,80,1173832.0,14672.9,0.75,2020.0,3.0,3.0,0,Extreme
T08617,U136,2022-01-17,Expense,Savings,5291.0,Bank Transfer,Kolkata,,64,1732686.0,27073.21875,0.828125,2022.0,1.0,0.0,0,Extreme
T00361,U052,2021-01-22,Income,Bonus,42453.0,UPI,Jaipur,Monthly rent cash,61,475036.0,7787.475409836065,0.8688524590163934,2021.0,1.0,4.0,0,Extreme
T02790,U162,2020-08-22,Expense,Entertainment,532.0,UPI,Ahmedabad,Monthly rent,82,454943.0,5548.085365853659,0.926829268292683,2020.0,8.0,5.0,1,Large
T09361,U189,2019-08-28,Expense,Rent,436.0,Cash,Bengaluru,Gift,90,967555.0,10750.611111111111,0.8444444444444444,2019.0,8.0,2.0,0,Medium
T09506,U029,2019-02-21,Expense,Food,121.0,Cash,Ahmedabad,Netflix subscription,84,1573128.0,18727.714285714286,0.9047619047619048,2019.0,2.0,3.0,0,Medium
T10171,U142,2022-01-22,Expense,Rent,592.0,UPI,kolkata,Salary,78,1162944.0,14909.538461538461,0.7564102564102564,2022.0,1.0,5.0,1,Large
T00721,U024,2022-06-16,Expense,Entertainment,794.0,UPI,jaipur,Doctor visit ,77,1154073.0,14987.961038961039,0.7922077922077922,2022.0,6.0,3.0,0,Large
T13580,U080,2021-04-30,Expense,Food,210.0,Card,Ahmedabad,DBbFjYb266TwITp,95,704475.0,7415.526315789473,0.8947368421052632,2021.0,4.0,4.0,0,Medium
T06202,U045,2020-08-01,Expense,Food,76.0,Card,Hyderabad,Gift,74,558555.0,7548.040540540541,0.8783783783783784,2020.0,8.0,5.0,1,Small
T08769,U071,2021-03-15,Expense,Travel,261.0,Cash,Chennai,,80,724117.0,9051.4625,0.8625,2021.0,3.0,0.0,0,Medium
T09951,U073,2021-12-25,Expense,Rent,916.0,Bank Transfer,Kolkata,Salary,93,1064939.0,11450.956989247312,0.7956989247311828,2021.0,12.0,5.0,1,Large
T09222,U139,2019-03-12,Expense,Food,476.0,Unknown,Lucknow,Course fee,92,427525.0,4647.010869565217,0.9239130434782609,2019.0,3.0,1.0,0,Medium
T05634,U065,2022-11-12,Income,Bonus,56965.0,Cash,Ahmedabad,,84,902281.0,10741.440476190477,0.8333333333333334,2022.0,11.0,5.0,1,Extreme
T01864,U124,2020-01-05,Expense,Food,323.0,UPI,Bengaluru,Gift ,81,793246.0,9793.160493827161,0.8395061728395061,2020.0,1.0,6.0,1,Medium
T04599,U144,2022-11-21,Income,Bonus,36183.0,Card,Chennai,UifHnEcBBP5,79,2250009.0,28481.12658227848,0.759493670886076,2022.0,11.0,0.0,0,Extreme
T14215,U029,2020-11-05,Expense,Food,295.0,UPI,Lucknow,Uber to office,84,1573128.0,18727.714285714286,0.9047619047619048,2020.0,11.0,3.0,0,Medium
T03373,U100,2022-03-12,Expense,Food,647.0,UPI,Jaipur,Netflix subscription via app,83,1736496.0,20921.63855421687,0.8674698795180723,2022.0,3.0,5.0,1,Large
T13374,U137,2020-12-03,Expense,Utilities,629.0,Cash,Bengaluru,Gift,70,436102.0,6230.028571428571,0.9,2020.0,12.0,3.0,0,Large
T02450,U181,2019-01-19,Expense,Rent,621.0,Card,Chennai,Dinner at resto,89,955284.0,10733.52808988764,0.8314606741573034,2019.0,1.0,5.0,1,Large
T07389,U160,2020-04-20,Income,Other Income,45389.0,UPI,,Grocery shopping,85,1668734.0,19632.164705882355,0.8705882352941177,2020.0,4.0,0.0,0,Extreme
T02038,U080,2020-04-19,Expense,Food,336.0,Card,AHMEDABAD,Grocery shopping,95,704475.0,7415.526315789473,0.8947368421052632,2020.0,4.0,6.0,1,Medium
T10485,U159,2019-06-25,Expense,Travel,1875.0,Bank Transfer,Hyderabad,Paid electricity bill,93,1035404.0,11133.376344086022,0.8172043010752689,2019.0,6.0,1.0,0,Very Large
T14465,U102,2022-11-13,Expense,Rent,275.0,Card,Ahmedabad,2dJF5jj8dj1lk3n5QyFK,90,784530.0,8717.0,0.8666666666666667,2022.0,11.0,6.0,1,Medium
T03504,U167,2022-06-08,Income,Bonus,66531.0,Bank Transfer,Bengaluru,Dinner at resto ,92,666872.0,7248.608695652174,0.8913043478260869,2022.0,6.0,2.0,0,Extreme
T11255,U014,2021-03-29,Expense,Savings,885.0,Bank Transfer,Mumbai,Doctor visit,91,488139.0,5364.1648351648355,0.9120879120879121,2021.0,3.0,0.0,0,Large
T04536,U025,2019-11-13,Expense,Rent,23.0,Card,Hyderabad,Gift,82,1797717.0,21923.378048780487,0.8536585365853658,2019.0,11.0,2.0,0,Small
T05404,U081,2021-11-22,Expense,Rent,347.0,Bank Transfer,Bengaluru,,84,1283163.0,15275.75,0.7857142857142857,2021.0,11.0,0.0,0,Medium
T03231,U017,2021-10-26,Expense,,260.0,Cash,Mumbai,Salary,71,735301.0,10356.352112676057,0.8309859154929577,2021.0,10.0,1.0,0,Medium
T07112,U176,2020-10-21,Expense,Others,1849.0,Card,Jaipur,Dinner at resto ,84,2161513.0,25732.29761904762,0.7976190476190477,2020.0,10.0,2.0,0,Very Large
T14132,U119,2019-02-10,Expense,Food,533.0,Card,Hyderabad,Uber to office,82,1763193.0,21502.353658536584,0.8536585365853658,2019.0,2.0,6.0,1,Large
T07396,U162,2020-01-08,Expense,Education,294.0,Bank Transfer,Pune,Netflix subscription,82,454943.0,5548.085365853659,0.926829268292683,2020.0,1.0,2.0,0,Medium
T10340,U150,2022-04-01,Expense,Entertainment,1606.0,Bank Transfer,Bengaluru,Paid electricity bill cash,84,1827844.0,21760.04761904762,0.8452380952380952,2022.0,4.0,4.0,0,Very Large
T00843,U141,2022-03-24,Expense,Food,219.0,UPI,bengaluru,Uber to office,100,1907915.0,19079.15,0.84,2022.0,3.0,3.0,0,Medium
T03317,U119,2019-10-14,Expense,Rent,453.0,Bank Transfer,Lucknow,Dinner at resto cash,82,1763193.0,21502.353658536584,0.8536585365853658,2019.0,10.0,0.0,0,Medium
T11198,U067,2021-03-30,Expense,Rentt,769.0,Bank Transfer,Lucknow,,72,747224.0,10378.111111111111,0.8472222222222222,2021.0,3.0,1.0,0,Large
T08010,U190,2021-06-14,Income,Other Income,71627.0,Card,Hyderabad,Salary,89,967567.0,10871.539325842698,0.8314606741573034,2021.0,6.0,0.0,0,Extreme
T12282,U128,2019-04-09,Expense,Rent,601.0,UPI,ahmedabad,Dinner at resto,92,784759.0,8529.989130434782,0.8586956521739131,2019.0,4.0,1.0,0,Large
T09133,U181,2020-02-22,Expense,Rent,298.0,Bank Transfer,Hyderabad,Paid electricity bill,89,955284.0,10733.52808988764,0.8314606741573034,2020.0,2.0,5.0,1,Medium
T00390,U014,2021-05-31,Expense,Savings,97.0,Bank Transfer,Lucknow,P8sucA6OjvnLe0s1m,91,488139.0,5364.1648351648355,0.9120879120879121,2021.0,5.0,0.0,0,Small
T13144,U059,2021-07-01,Expense,Rent,148.0,Bank Transfer,Chennai,Salary,83,1297225.0,15629.216867469879,0.9518072289156626,2021.0,7.0,3.0,0,Medium
T06091,U169,2022-04-24,Expense,Rent,999999.0,Bank Transfer,Lucknow,Uber to office,78,1473121.0,18886.166666666668,0.9230769230769231,2022.0,4.0,6.0,1,Extreme
T14950,U112,2020-01-13,Expense,Rent,2149.0,Cash,Ahmedabad,Uber to office,81,1724906.0,21295.135802469136,0.8518518518518519,2020.0,1.0,0.0,0,Very Large
T11815,U159,2021-03-19,Expense,Food,171.0,Bank Transfer,Chennai,Gift,93,1035404.0,11133.376344086022,0.8172043010752689,2021.0,3.0,4.0,0,Medium
T09531,U105,2020-07-01,Expense,Entertainment,275.0,Cash,Bengaluru,Course fee cash,73,644969.0,8835.191780821919,0.8767123287671232,2020.0,7.0,2.0,0,Medium
T08714,U177,2019-05-31,Expense,Rent,927.0,Unknown,Kolkata,aHSu4sdlhBkiekm,89,738071.0,8292.932584269663,0.8764044943820225,2019.0,5.0,4.0,0,Large
T07132,U178,2019-05-25,Expense,Savings,738.0,Card,Jaipur,,77,609876.0,7920.467532467533,0.8701298701298701,2019.0,5.0,5.0,1,Large
T11121,U034,2022-12-12,Expense,Rent,493.0,Cash,Lucknow,Monthly rent late,91,843525.0,9269.505494505494,0.8571428571428571,2022.0,12.0,0.0,0,Medium
T09797,U079,2022-02-17,Expense,Travel,1649.0,Bank Transfer,Delhi,Doctor visit,82,706444.0,8615.170731707318,0.8536585365853658,2022.0,2.0,3.0,0,Very Large
T03311,U002,2022-12-26,Income,Bonus,67253.0,Card,Hyderabad,Grocery shopping,88,2242735.0,25485.625,0.7727272727272727,2022.0,12.0,0.0,0,Extreme
T06898,U089,2019-04-17,Expense,Education,45.0,Bank Transfer,Ahmedabad,Paid electricity bill,84,1037927.0,12356.27380952381,0.7976190476190477,2019.0,4.0,2.0,0,Small
T04992,U095,2019-10-23,Expense,Utilities,652.0,Card,,Course fee,71,423895.0,5970.352112676056,0.9154929577464789,2019.0,10.0,2.0,0,Large
T02433,U168,2019-02-16,Expense,Travel,1398.0,Card,Lucknow,Netflix subscription,76,996864.0,13116.631578947368,0.8026315789473685,2019.0,2.0,5.0,1,Very Large
T05730,U076,2021-03-02,Expense,Entertainment,831.0,Bank Transfer,Kolkata,fADSGGeLdIUz9KhNcw,86,827533.0,9622.476744186046,0.8488372093023255,2021.0,3.0,1.0,0,Large
T12760,U041,2022-08-22,Expense,Travel,1696.0,Card,Ahmedabad,Dinner at resto,79,1892404.0,23954.481012658227,0.8354430379746836,2022.0,8.0,0.0,0,Very Large
T07373,U183,2022-01-24,Expense,Others,7035.0,Cash,Chennai,Netflix subscription,87,625370.0,7188.16091954023,0.8735632183908046,2022.0,1.0,0.0,0,Extreme
T02946,U109,2022-12-23,Expense,Rent,697.0,Card,Chennai,,70,815514.0,11650.2,0.8285714285714286,2022.0,12.0,4.0,0,Large
T00657,U061,2019-10-09,Income,Bonus,78255.0,UPI,Lucknow,Salary,88,711061.0,8080.238636363636,0.8636363636363636,2019.0,10.0,2.0,0,Extreme
T00555,U031,2020-01-28,Expense,Food,314.0,UPI,pune,,88,763011.0,8670.579545454546,0.875,2020.0,1.0,1.0,0,Medium
T04252,U087,2021-11-19,Expense,Travel,734.0,Bank Transfer,Jaipur,Paid electricity bill,84,517861.0,6165.011904761905,0.9047619047619048,2021.0,11.0,4.0,0,Large
T10129,U043,2020-01-26,Expense,Travel,84.0,Bank Transfer,Mumbai,Doctor visit,72,1781791.0,24747.097222222223,0.8194444444444444,2020.0,1.0,6.0,1,Small
T05374,U061,2020-11-23,Expense,Savings,1195.0,Bank Transfer,Chennai,Netflix subscription,88,711061.0,8080.238636363636,0.8636363636363636,2020.0,11.0,0.0,0,Very Large
T05892,U146,2021-12-09,Expense,Utillities,4.0,Bank Transfer,Pune,Dinner at resto,79,1601411.0,20271.025316455696,0.8860759493670886,2021.0,12.0,3.0,0,Small
T10346,U038,2021-11-01,Expense,Otthers,59.0,UPI,Chennai,Doctor visit,84,670888.0,7986.761904761905,0.8809523809523809,2021.0,11.0,0.0,0,Small
T04931,U165,2022-03-16,Expense,Rent,46.0,Bank Transfer,Kolkata,FJ0jcmIt7i,95,1936441.0,20383.58947368421,0.8526315789473684,2022.0,3.0,2.0,0,Small
T04918,U048,2022-05-18,Expense,Rent,386.0,Bank Transfer,Kolkata,Grocery shopping,83,422977.0,5096.108433734939,0.927710843373494,2022.0,5.0,2.0,0,Medium
T04501,U001,2021-09-15,Expense,Rent,1017.0,Cash,Jaipur,Netflix subscription,90,1350099.0,15001.1,0.7555555555555555,2021.0,9.0,2.0,0,Very Large
T12485,U159,2019-01-31,Expense,Foood,156.0,Cash,Chennai,Gift,93,1035404.0,11133.376344086022,0.8172043010752689,2019.0,1.0,3.0,0,Medium
T00352,U129,2021-01-18,Expense,ood,2190.0,Bank Transfer,HYDERABAD,Gift,81,537492.0,6635.7037037037035,0.8888888888888888,2021.0,1.0,0.0,0,Very Large
T11186,U174,2019-02-04,Expense,Travel,287.0,Bank Transfer,Bengaluru,Monthly rent,76,1061923.0,13972.671052631578,0.7894736842105263,2019.0,2.0,0.0,0,Medium
T03198,U157,2019-11-11,Expense,Fod,490.0,UPI,Kolkata,Netflix subscription ,67,996520.0,14873.432835820895,0.7761194029850746,2019.0,11.0,0.0,0,Medium
T07530,U164,2019-04-04,Expense,Utilities,697.0,Cash,Kolkata,Course fee,84,1716665.0,20436.488095238095,0.8809523809523809,2019.0,4.0,3.0,0,Large
T04099,U016,2021-02-17,Income,Salary,32548.0,Bank Transfer,Bengaluru,Grocery shopping,86,606484.0,7052.139534883721,0.872093023255814,2021.0,2.0,2.0,0,Extreme
